hseb_code,school_code
5533,550240007
5517,550020006
5518,550080003
5521,550030003
5523,550030003
5527,550030003
5529,550030003
5524,550110003
5528,550090004
5530,550040002
5531,550100005
5532,550250008
904,90180005
905,90130015
919,90130015
906,90130027
907,90080008
908,90020002
909,90130026
914,90160007
915,90130037
916,90040003
917,90180001
920,90150009
921,90070001
923,90130033
924,90080009
925,90080009
926,90130053
1501,150520002
1506,150240008
1509,150390002
1510,150560003
1548,150560003
1558,150560003
1563,150560003
1512,150970012
1514,150390008
1521,150230003
1522,150960002
1523,150850001
1524,150820001
1555,150820001
1526,151040003
1527,150010003
1529,150870003
1530,150970016
1534,150600001
1564,150600001
1538,150970025
1543,150290005
1545,150970010
1546,150610009
1547,150610009
1551,150970018
1517,150590007
1557,150970044
1559,151140005
1560,151030002
1561,150270003
1904,190500002
1906,190430004
1922,190430004
1964,190430004
1908,190360005
1915,190360005
1910,190390015
1913,190170002
1934,190170002
1935,190170002
1949,190170002
1939,190170002
1925,190050007
1936,190050007
1926,190050004
1927,190640038
1930,190560007
1931,190400011
1943,190200002
1952,190160001
1957,190100023
1958,190430019
1959,190100003
1960,190400017
1965,190540002
1975,190540002
1976,190540002
1962,190400012
1968,190360007
1971,190330002
1972,190110006
1977,190110006
1978,190220001
1979,190640050
1980,190560008
2001,200030002
2010,200030002
2025,200030002
2026,200030002
2029,200030002
2032,200030002
2033,200030002
2036,200030002
2037,200030002
2043,200030002
2047,200030002
2048,200030002
2050,200030002
2053,200030002
2054,200030002
2064,200030002
2065,200030002
2002,200080018
2023,200080018
2034,200080018
2039,200080018
2046,200080018
2004,200150004
2012,200150004
2028,200150004
2052,200150004
2063,200150004
2005,200250042
2006,200180002
2007,200250041
2008,200340014
2009,200250045
2014,200250045
2011,200250062
2035,200250062
2013,200030009
2016,200250039
2017,200200017
2056,200200017
2019,200110002
2020,200010004
2062,200010004
2022,200110006
2027,200110006
2059,200110006
2024,200130008
2031,200130007
2038,200290013
2042,200070007
2045,200250040
2049,200520010
2051,200180012
2060,200180012
2055,200420012
2058,200250033
2067,200530001
2302,230060010
2360,230060010
2303,230030004
2314,230030004
2304,230250003
2308,230360005
2309,230690004
2310,230030003
2321,230030003
2342,230030003
2311,230620005
2313,230300007
2327,230300007
2339,230300007
2349,230300007
2352,230300007
2316,230720004
2318,230190002
2320,230510005
2324,230050002
2325,230170006
2328,230060015
2329,230140011
2333,230370003
2337,230020005
2338,230110003
2340,230060012
2341,230380007
2343,230030008
2344,230030008
2362,230030008
2345,230080008
2348,230110005
2356,230090004
2357,230410004
2359,230560003
2361,230060014
2363,230040006
1602,160030002
1612,160030002
1616,160030002
1618,160030002
1620,160030002
1629,160030002
1630,160030002
1631,160030002
1632,160030002
1633,160030002
1642,160030002
1653,160030002
1604,160630034
1606,160630026
1607,160030005
1622,160030005
1668,160030005
1614,160450007
1621,161080002
1637,160630012
1638,160300007
1645,160090006
1648,161020001
1651,160630041
1654,160390002
1655,160310003
1667,160310003
1627,160310003
1657,160900026
1659,160030014
1658,160070006
1662,160900014
1663,160900021
1673,160030006
1102,110250007
1103,110300015
1104,110310004
1108,110250006
1109,110010009
1110,110010009
1128,110010009
1111,110140005
1114,110260010
1115,110250003
1130,110250003
1118,110260001
1119,110130002
1120,110160007
1123,110110009
1124,110010006
1126,110300014
1129,110080002
601,60070012
640,60070012
602,60240004
603,60180011
608,60180011
604,60180013
605,60010001
634,60010001
657,60010001
606,60270012
607,60270023
609,60270071
611,60020003
637,60020003
658,60020003
667,60020003
614,60030001
666,60030001
694,60030001
8802,60030001
615,60180133
617,60180132
620,60180062
621,60420003
645,60420003
651,60420003
624,60180009
674,60180009
625,60110014
629,60410005
631,60180055
632,60260009
633,60410007
636,60120017
642,60160002
646,60010004
8803,60010004
647,60060001
649,60390011
650,60180044
652,60180054
655,60180058
659,60270025
661,60200009
664,60180071
669,60090015
671,60100003
675,60270060
676,60180057
680,60230014
665,60230008
683,60270018
685,60260028
686,60230012
687,60120025
688,60270049
690,60040005
691,60010006
692,60270056
673,60090019
681,60120001
698,60040006
699,60270064
5901,590090005
5908,590430014
5915,590060001
5918,590070035
5921,590290021
5923,590060002
5934,590060002
5940,590060002
5924,590020023
5926,590040001
5933,590040001
5939,590040001
5950,590040001
5951,590040001
5967,590040001
5929,590030002
5932,590400011
5936,590320009
5944,590320009
5942,590340007
5943,590480033
5945,590070060
5946,590070029
5952,590480001
5953,590070053
5958,590480003
5963,590070025
5966,590070046
5971,590290017
5964,590480010
5972,590220012
5973,590480022
5976,590090008
5977,590220011
5979,590480016
5981,590070041
3905,390040008
3957,390040008
3910,390240013
3911,390600025
3912,390020011
3917,390130011
3919,390240003
3920,390120005
3923,390410001
3929,390440033
3933,390020004
3938,390030009
3939,390100001
3940,390040001
3946,390040003
3975,390040003
3949,390530009
3950,390040006
3961,390040006
3951,390190003
3953,390010004
3956,390080001
3968,390080001
3993,390080001
3958,390310001
3960,390320003
3965,390210002
3970,390440045
3972,390330003
3973,390220012
3974,390030005
3976,390350010
3990,390180006
3995,390350004
3801,380040006
3806,380040024
3807,380280002
3809,380240010
3839,380240010
3811,380110047
3814,380040004
3819,380040022
3824,380260001
3825,380070017
3826,380010015
3829,380310008
3837,380320002
3841,380120008
3842,380040008
3845,380110001
3849,380250001
3850,380110033
3858,380220008
3860,380110030
3863,380080009
3864,380090012
3880,380170017
3884,380370006
3886,380080359
102,10380003
103,10150009
104,10190007
115,10190007
124,10190007
105,10170005
106,10170005
107,10090003
109,10320022
110,10010005
117,10010005
130,10010005
112,10450006
113,10440004
114,10020006
116,10100008
118,10040006
119,10320009
120,10120001
121,10470005
122,10220006
123,10030001
126,10160005
127,10320012
128,10480001
129,10010002
804,80250010
805,80050001
806,80110005
807,80010004
822,80010004
808,80030003
809,80050007
811,80040001
812,80020004
813,80060002
814,80170011
815,80040002
816,80270001
818,80030004
819,80070001
820,80130001
821,80010002
823,80240003
825,80220001
827,80090007
828,80200001
829,80300009
1401,140070007
1403,140170008
1406,140040002
1407,140040002
1416,140040002
1421,140040002
1423,140040002
1435,140040002
1441,140040002
1453,140040002
1408,140080003
1409,140060011
1410,140270014
1411,140010006
1412,140010006
1417,140010006
1424,140010006
1428,140010006
1432,140010006
1440,140010006
1413,140110019
1419,140120001
1433,140120001
1422,140250005
1443,140250005
1426,140350002
1427,140300011
1430,140060008
1458,140060008
1431,140070004
1434,140380002
1436,140410025
1437,140210004
1442,140020002
1444,140430024
1449,140430007
1420,140010011
1455,140440016
1456,140130005
1457,140430055
225,400320083
302,30040539
524,50140062
547,50150787
579,50020845
585,50050792
628,60050689
630,60050461
654,60100551
802,490690002
830,80050237
1402,140430103
1405,140070315
1511,150110462
1519,151030002
1541,150080304
1605,160130185
1617,160010085
1619,160100196
1624,160100603
1641,160160040
1643,160100712
1644,160630011
1647,160170404
1650,160010080
1702,170810001
1723,170140326
1769,170140324
1804,180060414
2533,250050451
2631,260090001
2726,270490011
2756,270310717
3102,310200084
3212,320220001
3218,320950001
3225,320330040
3232,320450002
3233,320130186
3237,320470004
3314,330050427
3326,330160172
3344,330100246
3348,330140361
3350,330080218
3354,330750022
3413,340140294
3423,340200017
3425,340030421
3436,340030401
3444,340140321
3602,360100343
3603,360080516
3604,360070238
3605,360010012
3606,360090184
3607,360070239
3609,360070246
3611,360100337
3612,360270013
3613,360070159
3616,360110079
3617,360090182
3618,360250001
3620,360070240
3621,360400004
3622,360010030
3623,360080531
3624,360100331
3625,360060422
3626,360060441
3627,360080500
3628,360030382
3629,360110085
3630,360610009
3632,360110066
3633,360080154
3635,360020101
3636,360100338
3637,360100153
3638,360080477
3639,360020125
3640,360090183
3643,360070235
3644,360630001
3645,360070173
3647,360080356
3649,360070274
3650,360190005
3651,360080483
3652,360070263
3653,360070236
3654,360100320
3655,360080487
3656,360070006
3659,360060434
3660,360060440
3704,370050300
3705,370080010
3711,370380002
3715,370010361
3718,370430005
3719,370050272
3721,370010336
3724,370070256
3725,370090011
3735,370170005
3737,370600005
3803,380070014
3813,380010196
3815,380110062
3817,380100165
3818,380100008
3820,380110032
3821,380030004
3822,380110029
3828,380100118
3830,380090403
3831,380020069
3833,380100117
3834,380030479
3835,380100034
3836,380100115
3838,380060209
3840,380110033
3840,380440012
3843,380080348
3844,380200010
3846,380380007
3847,380170016
3848,380110034
3851,380030492
3852,380200018
3853,380170018
3855,380100021
3856,380100027
3857,380110031
3861,380090010
3862,380190015
3866,380010025
3872,380080007
3875,380070022
3904,390010541
3906,390110570
3908,390110574
3909,390050544
3913,390080504
3916,390110568
3918,390100467
3921,390100029
3924,390100008
3925,390110575
3926,390040469
3927,390100122
3930,390030549
3932,390440047
3935,390040513
3936,390080557
3937,390240011
3941,390030009
3942,390060255
3944,390100007
3945,390100073
3948,390010539
3959,390090267
3962,390070046
3963,390090006
3964,390040496
3966,390070041
3971,390060412
3977,390050156
3978,390030235
3979,390110367
3980,390030548
3981,390060153
3982,390080038
3984,390070057
3986,390060151
3988,390100004
3992,390060383
4002,400100008
4003,400040138
4004,400040143
4007,400040003
4008,400050008
4012,400320036
4017,400320060
4019,400040249
4021,400320075
4026,400320143
4028,400040159
4030,400220046
4032,400040493
4035,400040448
4036,400040423
4038,400040176
4052,400040308
4055,400040307
4056,400020578
4060,400040477
4061,400030257
4066,400040086
4067,400040286
4070,400050611
4071,400040055
4072,400040002
4076,400320050
4079,400040369
4080,400020572
4081,400040279
4083,400020006
4086,400040097
4087,400030010
4089,400040273
4092,400020576
4095,400040074
4096,400040009
4097,400030092
4202,420050029
4203,420050018
4301,430050020
4308,430190008
4310,430320001
4311,430050001
4313,430020112
4314,430030174
4316,430040166
4318,430010053
4320,430100005
4321,430350001
4404,440150006
4405,440050208
4406,440350007
4407,440030005
4408,440030043
4409,440070304
4412,440030042
4415,440010101
4416,440070285
4421,440070312
4423,440030088
4427,440030034
4430,440040161
4432,440010114
4433,440050191
4436,440010107
4438,440510001
4501,450050145
4502,450010276
4503,450100005
4504,450070446
4505,450030116
4506,450040289
4507,450020523
4510,450060062
4511,450070444
4512,450050200
4513,450060065
4515,450380005
4516,450230008
4518,450020003
4519,450020113
4520,450060554
4524,450500010
4525,450070411
4528,450050197
4529,450100384
4530,450060109
4532,450070421
4533,450310018
4534,450050201
4535,450490003
4536,450020466
4537,450050153
4538,450120012
4539,450060105
4541,450010236
4541,450040302
4544,450030001
4545,450210004
4546,450060074
4548,450020459
4550,450050174
4551,450050163
4552,450050217
4553,450020014
4554,450200012
4556,450020046
4559,450010250
4560,450090324
4561,450050194
4563,450480007
4564,450550003
4565,450060077
4601,460030014
4603,460100590
4605,460110134
4606,460010481
4608,460080298
4609,460010534
4613,460180009
4615,460740005
4616,460100006
4620,460420005
4625,460340003
4631,460080585
4638,460110160
4641,460080003
4642,460050007
4649,460060473
4650,460520006
4651,460310004
4652,460090079
4653,460520005
4654,460690002
4656,460730001
4701,470070450
4703,470080233
4704,470090287
4705,470530013
4706,470050042
4709,470080224
4710,470040135
4711,470620033
4713,470090261
4715,470610001
4716,470620025
4717,470090334
4721,470080242
4722,470020173
4723,470070486
4723,470620029
4724,470200013
4725,470360007
4726,470030354
4728,470010047
4729,470510002
4731,470070148
4732,470090328
4733,470090323
4735,470380006
4736,470060415
4737,470070462
4740,470040142
4741,470620028
4744,470080236
4747,470300001
4749,470580008
4752,470050031
4755,470020180
4756,470010051
4757,470490002
4758,470200004
4759,470050019
4760,470050096
4760,470050097
4761,470060429
4762,470100146
4763,470060428
4764,470330007
4766,470080252
4802,480060026
4803,480110265
4807,480450012
4808,480140407
4811,480070198
4812,480100001
4813,480090128
4814,480010012
4817,480080363
4818,480140472
4819,480140258
4821,480060007
4822,480010615
4824,480110417
4827,480140661
4828,480080678
4829,480080679
4830,480650013
4832,480410009
4833,480060028
4834,480090515
4835,480200011
4837,480560016
4838,480140261
4842,480080323
4847,480010608
4848,480110420
4851,480720006
4853,480090120
4854,480060058
4855,480080151
4856,480350004
4857,480010047
4858,480010048
4859,480390003
4860,480050118
4861,480730003
4863,480080338
4864,480010660
4865,480090134
4867,480140262
4869,480210005
4870,480090526
4872,480210013
4873,480070126
4875,480210002
4876,480730008
4880,480380015
4881,480140599
4882,480040121
4883,480280005
4884,480030002
4885,480090001
4886,480140424
4887,480230001
4888,480090138
4890,480140260
4891,480090518
4892,480140392
4894,480530014
4899,480080136
4903,490020020
4908,490010750
4912,490020089
4913,490010077
4915,490140086
4916,490570010
4917,490110200
4918,490010727
4919,490010704
4921,490010241
4923,490110267
4924,490160283
4925,490010670
4926,490010623
4930,490130815
4933,490200002
4934,490030003
4936,490160368
4937,490010169
4937,490010772
4938,490050043
4939,490020292
4940,490020286
4942,490140025
4943,490160356
4946,490010207
4947,490010155
4948,490010248
4949,490110661
4951,490060128
4953,490040199
4954,490040247
4956,490150057
4958,490130784
4961,490010698
4964,490410001
4966,490160212
4968,490010620
4969,490110259
4970,490130807
4973,490160255
4974,490070460
4976,490010706
4977,490160214
4978,490130435
4980,490010015
4981,490020182
4985,490010682
4987,490070741
4989,490010301
4992,490010006
4993,490020277
4996,490010722
4999,490140037
5006,500420007
5008,500040462
5012,500080003
5013,500040277
5016,500080570
5019,500070428
5022,500020338
5028,500030126
5029,500080020
5030,500030116
5032,500010056
5034,500340007
5035,500060251
5038,500010065
5039,500040306
5040,500010067
5042,500340004
5043,500030142
5049,500020317
5051,500080073
5051,500010001
5102,510040061
5103,510020078
5107,510020098
5108,510060001
5109,510050384
5113,510040011
5114,510050355
5115,510050383
5116,510020088
5117,510010298
5120,510020084
5121,510010182
5126,510160011
5133,510050424
5134,510040017
5136,510060145
5140,510020002
5208,520010040
5301,530310001
5307,530020371
5313,530010401
5315,530010414
5317,530290004
5321,530010391
5402,540050001
5404,540020176
5405,540040318
5412,540060381
5425,540040309
5428,540070223
5431,540050016
5437,540060362
5501,550460001
5502,550240002
5503,550030215
5504,550030210
5506,550080001
5507,550060460
5508,550040107
5513,550260008
5516,550040275
5520,550080019
5522,550010002
5602,560060005
5605,560050121
5615,560350010
5616,560060222
5618,560190010
5620,560050247
5621,560100392
5623,560100366
5625,560400067
5626,560100393
5629,560100394
5632,560090082
5634,560090091
5635,560100343
5645,560100371
5648,560050188
5650,560100364
5652,560100044
5653,560100387
5660,560080309
5661,560060332
5665,560100546
5701,570070046
5743,570070312
5756,570070447
5805,580010351
5806,580020318
5807,580020328
5811,580030169
5814,580060064
5817,580070218
5822,580010227
5840,580070210
5904,590070030
5905,590070028
5906,590030045
5907,590060111
5910,590290002
5912,590090252
5914,590120003
5917,590410002
5919,590020582
5920,590050454
5922,590060108
5925,590030002
5927,590010365
5930,590010014
5935,590030185
5937,590330002
5938,590090263
5949,590010382
5954,590510005
5960,590050463
6003,60050691
6005,600020120
6007,600020299
6008,600020087
6012,600350003
6015,600020240
6023,600020445
6025,600350002
6028,600030007
6035,600020053
6038,600020291
6039,600020271
6103,610070393
6106,610010001
6113,610030277
6114,610020108
6120,610040199
6121,610060182
6307,630060002
6308,630050007
6316,630060157
6402,640010012
6403,640290005
6419,640110003
6422,640060057
6502,650020078
6503,650020004
6505,650020070
6508,650020110
6604,660030075
6711,670090159
6806,680090410
6809,680070253
6817,680050001
6825,680050127
6828,680170003
6838,680050003
6930,690060253
7008,700050124
7010,700030084
7012,700060008
7015,700090293
7021,700050122
7030,700060035
7101,710130130
7103,710090108
7107,710050519
7111,710130095
7113,710070524
7117,710330014
7118,710040366
7121,710110607
7128,710100532
7129,710040619
7132,710130178
7133,710130129
7136,710040143
7138,710260001
7140,710060029
7142,710010498
7146,710040134
7148,710100199
7149,710010012
7151,710290003
7153,710040145
7158,710070660
7160,710130084
7161,710130096
7162,710120001
7163,710070037
7164,710020758
7168,710030311
7171,710020753
7174,710020759
7176,710050057
7178,710130071
7179,710110612
7181,710070353
7183,710100192
7186,710110734
7187,710010516
7188,710070840
7192,710060023
7193,710130173
7196,710110004
7201,720080351
7202,720050059
7204,720030252
7208,720070007
7215,720040227
7217,720040047
7218,720040001
7223,720040048
7226,720040109
7230,720080265
7232,720070030
7237,720040235
7238,720090171
7239,720050084
7240,720040313
7243,720080383
7244,720090002
7246,720080354
7247,720080264
7248,720070008
7253,720130001
7254,720050196
7255,720040364
7260,720050062
7263,720200009
7263,720090428
7265,720090140
7266,720060003
7269,720090332
7270,720040321
7271,720040393
7274,720050131
7275,720080452
7276,720050132
7279,720040052
7280,720070453
7304,730060210
7318,730020022
7322,730170007
7329,730010168
7332,730010166
7417,740510002
7433,740050002
7507,750050034
7508,750320001
7516,750060109
7524,750080194
7611,270310850
7633,270061173
7635,270310989
7679,270310573
7735,270041177
8112,400040160
8201,400320007
8203,400390001
8204,400320093
8207,400040310
8210,400020007
8211,400040091
8216,400030060
8221,400040445
8227,400320181
8230,400320085
8231,400040442
8233,400040469
8240,400040218
8241,400010419
8307,50120344
8314,50100004
8406,490140050
8409,490310002
8411,490110115
8417,490010232
8601,480090187
8602,480020088
8604,480460003
8607,480140401
689,60010709
1666,160100429
3445,340030389
3453,340030377
3460,340200046
3473,340770002
3882,380030454
3885,380100141
4204,420050028
4443,440020219
4571,450080347
4659,460100055
4660,460270007
4767,470350001
5037,500080074
5052,500080321
5054,500030163
5525,550050407
5636,560050157
5669,560400012
5758,570250032
5968,590480019
6436,640230006
7175,710010670
7198,710040371
7284,720050123
7285,720050121
7286,720050122
7928,270061149
8242,400010180
8405,490150738
8408,490020099
8414,490020203
8415,490020208
8419,490060004
8423,490020119
8424,490060114
8603,480050254
8609,480100630
8610,480090129
8701,710070606
696,60100610
697,60010122
3072,300330021
3663,360050146
4324,430050037
4325,430010208
4661,460010494
4662,460050182
4665,460040560
4774,470560005
4779,470100297
5015,500400013
5044,500400007
5055,500070422
5059,500040297
5332,530030071
5526,550240012
5678,560190001
5760,570250034
5769,570060210
5771,570390011
5844,580010060
5847,580020316
5850,580060133
5974,590050445
6320,630010002
6437,640180006
7036,700190004
7287,720050362
7939,270310603
8341,50140031
8360,50140805
8362,50020879
8370,50530008
8426,490140036
8427,490050332
8430,490130475
8433,490500002
8436,490020504
8437,490630021
8438,490020167
8439,490010413
8440,490010695
8442,490130001
8445,490100096
8447,490140025
8449,490030219
8612,480100627
8615,480110684
8704,710400003
8706,710070440
8707,710110822
8711,710090333
8712,710070923
8713,710300004
8715,710070450
8717,710040147
