neb_code,school_name,district,district_code
1763,SARASWATI SECONDARY SCHOOL,dhanusa,203
1764,TIRHUT SECONDARY SCHOOL,dhanusa,203
1765,HAPPY LAND ENGLISH BOARDING SECONDARY SCHOOL,dhanusa,203
1766,NAV SHANTI BIDHYASHRAM SECONDARY SCHOOL,dhanusa,203
1767,CHILDREN'S GARDEN ENGLISH BOARDING SECONDARY SCHOOL,dhanusa,203
1769,LALGADH NAMUNA VIDHYA SADAN SECONDARY SCHOOL,dhanusa,203
1770,JANATA SECONDARY SCHOOL,dhanusa,203
1773,DARSHANIYA RAMESHWAR SING KUSHWAHA ACADEMY SECONDA,dhanusa,203
1774,YAGYABALKYA SAN SECONDARY SCHOOL,dhanusa,203
1775,SIDDHARTHA SHISHU SADAN BOARDING SECONDARY SCHOOL,dhanusa,203
1705,CHHIRESHWAR JANATA SECONDARY SCHOOL,dhanusa,203
1738,NOBLE  ENGLISH BOARDING SECONDARY SCHOOL,dhanusa,203
1777,SARVODAYA BOARDING SECONDARY SCHOOL,dhanusa,203
1778,SARVODAYA BOARDING SECONDARY SCHOOL,dhanusa,203
1776,DAFFODILS PUBLIC ENGLISH BOARDING SECONDARY SCHOOL,dhanusa,203
1779,SHREE SECONDARY SCHOOL,dhanusa,203
1780,SHREE RASTRIYA SECONDARY SCHOOL,dhanusa,203
1781,SHREE SHANKAR SECONDARY SCHOOL,dhanusa,203
1782,SHREE YADAV SECONDARY SCHOOL,dhanusa,203
1783,SHREE RAM JANAKI SECONDARY SCHOOL,dhanusa,203
1784,MOUNT EVEREST SECONDARY ENGLISH BOARDING SCHOOL,dhanusa,203
1801,RAMANANDAN BISHESHWAR MAHENDRA CAMPUS,mahottari,204
1802,RAM NARAYAN AYODHYA SECONDARY SCHOOL,mahottari,204
1803,TRIBHUVAN SECONDARY SCHOOL,mahottari,204
1804,NAVA KSHITIZ SECONDARY SCHOOL,mahottari,204
1805,JANTA SECONDARY SCHOOL,mahottari,204
1806,MAHENDRA RASTRIYA SECONDARY SCHOOL,mahottari,204
1807,LAXMI NARAYAN JANATA SECONDARY SCHOOL,mahottari,204
1808,YOG KUMAR SECONDARY SCHOOL,mahottari,204
1809,RAM SECONDARY SCHOOL,mahottari,204
1810,PRASHAD SINGH SECONDARY SCHOOL,mahottari,204
1811,DURGA SECONDARY SCHOOL,mahottari,204
1812,RAMDARAS SARBODAYA SECONDARY SCHOOL,mahottari,204
1813,SHREE SONPHI DASHAIN SECONDARY SCHOOL,mahottari,204
1814,JAN JAGRITI SECONDARY SCHOOL,mahottari,204
1815,PANCHADHURA SECONDARY SCHOOL,mahottari,204
1816,SHREE SECONDARY SCHOOL,mahottari,204
1817,RAM DEV JANATA SECONDARY SCHOOL,mahottari,204
1818,SHREE JANATA SECONDARY SCHOOL,mahottari,204
1819,SHREE SECONDARY SCHOOL,mahottari,204
1820,SHREE SECONDARY SCHOOL,mahottari,204
1821,RASTRIYA SECONDARY SCHOOL,mahottari,204
1822,SHREE SECONDARY SCHOOL,mahottari,204
1823,JANATA  SECONDARY SCHOOL,mahottari,204
1824,SHREE SECONDARY SCHOOL,mahottari,204
1825,SARASWATI JANATA  SECONDARY SCHOOL,mahottari,204
1826,BHERUKHI  SECONDARY SCHOOL,mahottari,204
1827,JANATA  SECONDARY SCHOOL,mahottari,204
1828,SARASWATI  SECONDARY SCHOOL,mahottari,204
1829,ADARSHA  SECONDARY SCHOOL,mahottari,204
1830,JANATA SECONDARY SCHOOL,mahottari,204
1831,RAMBATI JAGDEV JANTA SECONDARY SCHOOL,mahottari,204
1832,ADVANCED LEARNER'S HIMALAYAN ENGLISH AWASIYA SECONDAR,mahottari,204
1833,JANTA SECONDARY SCHOOL,mahottari,204
1834,NEW MODERN ENGLISH SECONDARY  BOARDING SCHOOL,mahottari,204
1835,H.S.SCHOOL,mahottari,204
1836,SHANKAR RA SECONDARY SCHOOL,mahottari,204
1837,SHUKDEV SECONDARY SCHOOL,mahottari,204
1838,LAXMI CHANDI MURARKA SECONDARY SCHOOL,mahottari,204
1839,MAHENDRA ADARSHA MAHILA SECONDARY SCHOOL,mahottari,204
1840,DEURALI SECONDARY SCHOOL,mahottari,204
1841,SHREE SECONDARY SCHOOL,mahottari,204
1842,RASTRIYA SECONDARY SCHOOL,mahottari,204
1843,JANAHIT NANDALAL SECONDARY  SCHOOL,mahottari,204
1844,,mahottari,204
1845,MAHOTTARI GLORY ENGLISH BOARDNING SECONDARY SCHOOL,mahottari,204
1846,,mahottari,204
1848,GLOBAL ACADEMY SECONDARY SCHOOL,mahottari,204
1849,,mahottari,204
1847,RAJKIYA SANSKRIT SECONDARY SCHOOL,mahottari,204
1850,SUNSHINE BOARDING SECONDARY SCHOOL,mahottari,204
1851,SHREE SECONDARY SCHOOL,mahottari,204
1852,SHREE ICHCHHESHWAR SECONDARY SCHOOL,mahottari,204
1853,SHREE SECONDARY SCHOOL,mahottari,204
1854,MOTHER TERESA KIDDY CONVENT ENGLISH BOARDING SECONDA,mahottari,204
1855,SIDDARTHA SISHU SADAN BOARDING SECONDARY SCHOOL,mahottari,204
1856,SHREE JANATA SECONDARY SCHOOL,mahottari,204
1857,SHREE JANATA SECONDARY SCHOOL,mahottari,204
1858,CENTRAL POINT ACADEMY,mahottari,204
1859,SHREE JANATA SECONDARY SCHOOL,mahottari,204
1860,SHREE SECONDARY SCHOOL,mahottari,204
1861,SHREE JANATA RASTRIYA SECONDARY SCHOOL,mahottari,204
1862,SHREE MAITHILI BALLAV SECONDARY SCHOOL,mahottari,204
1863,SHREE JANAKI PARIKSHAN SECONDARY SCHOOL,mahottari,204
1864,SHREE RASTRIYA SARASWATI SECONDARY SCHOOL,mahottari,204
1901,CHAKRA JANATA SHAHID GANGA SECONDARY SCHOOL,sarlahi,205
1902,CHATURBHUJESHWAR JANATA SECONDARY SCHOOL,sarlahi,205
1903,SARLAHI CAMPUS,sarlahi,205
1904,JANA JYOTI SECONDARY SCHOOL,sarlahi,205
1905,MAHABIR JANATA SECONDARY SCHOOL,sarlahi,205
1906,NARAYAN SECONDARY SCHOOL,sarlahi,205
1907,PADMA RATNA VIDYA MANDIR SECONDARY SCHOOL,sarlahi,205
1908,SARASWATI SECONDARY SCHOOL,sarlahi,205
1909,RAM SAKHI MOHIT SINGH JANATA SECONDARY SCHOOL,sarlahi,205
1910,SUNRISE SECONDARY ENGLISH BOARDING SCHOOL,sarlahi,205
1911,CHATURBHUJESHWOR JANATA MULTIPLE COLLEGE,sarlahi,205
1912,JAN JYOTI MULTIPLE COLLEGE SECONDARY SCHOOL,sarlahi,205
1913,JANATA SECONDARY SCHOOL,sarlahi,205
1915,SARASWATI SECONDARY SCHOOL,sarlahi,205
1916,SHREE  PANCH MAHENDRA JANATA SECONDARY SCHOOL,sarlahi,205
1917,MADANPUR JAMANIYA BIRNAGARA SECONDARY SCHOOL,sarlahi,205
1918,JANATA TEJNARAYAN DAYABATI SECONDARY SCHOOL,sarlahi,205
1919,ISHWARPUR BELA SECONDARY SCHOOL,sarlahi,205
1920,BENI BHOLA NAMUNA SECONDARY SCHOOL,sarlahi,205
1921,MAHADEV JANATA  SECONDARY SCHOOL,sarlahi,205
1922,NARAYAN JANATA  SECONDARY SCHOOL,sarlahi,205
1923,DIM JANATA  SECONDARY SCHOOL,sarlahi,205
1924,PHAUDASINGH  SECONDARY SCHOOL,sarlahi,205
1925,JANTA  SECONDARY SCHOOL,sarlahi,205
1926,DURGA KHOBHARI JANATA  SECONDARY SCHOOL,sarlahi,205
1927,GYANODAYA AWASIYA  SECONDARY SCHOOL,sarlahi,205
1928,MUKTESHWAR GANESH RAM SHAKHI J  SECONDARY SCHOOL,sarlahi,205
1929,MALANGAWA GREEN LAND ENGLISH BOARDING SECONDARY SCHO,sarlahi,205
1930,IDEAL CO-ED ACADEMY SECONDARY SCHOOL,sarlahi,205
1931,MANAKAMANA BOARDING SECONDARY SCHOOL,sarlahi,205
1932,N.R.B. JANTA  SECONDARY SCHOOL,sarlahi,205
1933,JANAKIDAS JANATA  SECONDARY SCHOOL,sarlahi,205
1934,JANATA  SECONDARY SCHOOL,sarlahi,205
1935,JANATA SECONDARY SCHOOL,sarlahi,205
1936,JANTA SECONDARY SCHOOL,sarlahi,205
1937,DEBDHARI SECONDARY SCHOOL,sarlahi,205
1938,MAHENDRA RATNA JAGARNATH LAXMINIYA SECONDARY SCHOOL,sarlahi,205
1941,GYANKUNJ BOARDING SECONDARY SCHOOL,sarlahi,205
1942,SRIMATI KRISHNA DEVI JANATA SECONDARY SCHOOL,sarlahi,205
1943,JALDHAR KAMALDEV SECONDARY SCHOOL,sarlahi,205
1944,EVEREST SECONDARY SCHOOL,sarlahi,205
1945,NEPAL RASTRIYA JANATA SECONDARY SCHOOL,sarlahi,205
1946,SHREE SUDHA RAJESHWAR SECONDARY SCHOOL,sarlahi,205
1947,KESHWAR GARIB JANATA SECONDARY SCHOOL,sarlahi,205
1948,SHISHUKALYAN JANATA SECONDARY SCHOOL,sarlahi,205
1949,JANATA  SECONDARY SCHOOL,sarlahi,205
1950,NAVAJANJAGARAN SECONDARY SCHOOL,sarlahi,205
1951,SUBEDAR JANATA SECONDARY SCHOOL,sarlahi,205
1952,RAMGULAM JANTA SECONDARY SCHOOL,sarlahi,205
1953,BALGOVINDA JANATA SECONDARY SCHOOL,sarlahi,205
1954,BAUDHI DEVI SECONDARY SCHOOL,sarlahi,205
1956,APEX ACADEMY SECONDARY SCHOOL,sarlahi,205
1957,KALPAVRIKSHA SECONDARY SCHOOL,sarlahi,205
1958,LALIGURANS ACADEMY SECONDARY SCHOOL,sarlahi,205
1959,MOONLIGHT ENGLISH SECONDAY SCHOOL,sarlahi,205
1960,ORCHID ENGLISH SECONDARY SCHOOL,sarlahi,205
1939,JANATA SECONDARY SCHOOL,sarlahi,205
1961,SHREE TAPASWI JAGDEV SECONDARY SCHOOL,sarlahi,205
1964,NARAYAN HARI SECONDARY SCHOOL,sarlahi,205
1965,SHREE JANTA SECONDARY SCHOOL,sarlahi,205
1914,NAWAJIWAN BIDHYASHRAM SECONDARY SCHOOL,sarlahi,205
1962,MODEL EUREKA ACADEMY,sarlahi,205
1966,GYANJYOTI AWASIYA VIDYALAYA,sarlahi,205
1967,SHREE TRIBHUWAN SECONDARY SCHOOL,sarlahi,205
1968,PUBLIC SECONDARY SCHOOL,sarlahi,205
1969,SHREE  RAMLAGAN SECONDARY SCHOOL,sarlahi,205
1970,MAHASUNAR SUNRISE ACADEMY,sarlahi,205
1971,SHREEMATI LAXMI DEVI JANATA SECONDARY SCHOOL,sarlahi,205
1972,SHREE SECONDARY SCHOOL,sarlahi,205
1973,SHREE PANCH KUMAR RAMUTAR LAKSHIYA SECONDARY SCHOOL,sarlahi,205
1975,SHREE JANTA SECONDARY SCHOOL,sarlahi,205
1976,SHREE JANTA SECONDARY SCHOOL,sarlahi,205
1977,SHREE JANATA SECONDARY SCHOOL,sarlahi,205
1978,SHREE PUBLIC SECONDARY SCHOOL,sarlahi,205
1979,SOUTH POINT ENGLISH BOARDING SECONDARY SCHOOL,sarlahi,205
1980,ROCKVALE SECONDARY ACADEMY,sarlahi,205
2001,SHREE SECONDARY SCHOOL,sindhuli,311
2002,JANA JAGRITI SECONDARY SCHOOL,sindhuli,311
2003,SINDHULI MULTIPLE CAMPUS,sindhuli,311
2004,KAMALA SECONDARY SCHOOL,sindhuli,311
2005,GAUMATI SECONDARY SCHOOL,sindhuli,311
2006,BHAWANI SECONDARY SCHOOL,sindhuli,311
2007,PRAGATISHIL SECONDARY SCHOOL,sindhuli,311
2008,KAPILAKOT SECONDARY SCHOOL,sindhuli,311
2009,JANA JYOTI SECONDARY SCHOOL,sindhuli,311
2010,SHREE SECONDARY SCHOOL,sindhuli,311
2011,SARASWATI SECONDARY SCHOOL,sindhuli,311
2012,KAMALA SECONDARY SCHOOL,sindhuli,311
2013,BENGKATESHWAR SECONDARY SCHOOL,sindhuli,311
2014,JAN JYOTI SECONDARY SCHOOL,sindhuli,311
2015,KUSESHWOR VIDHKYAPITH SECONDARY SCHOOL,sindhuli,311
2016,SIDDHASTHALI ENGLISH BOARDING SECONDARY SCHOOL,sindhuli,311
2017,CHANDRAWATI SECONDARY SCHOOL,sindhuli,311
2019,SUNKOSHI SECONDARY SCHOOL,sindhuli,311
2020,GANESH SECONDARY SCHOOL,sindhuli,311
2021,JAN JAGARAN SECONDARY SCHOOL,sindhuli,311
2022,KALIKA SECONDARY SCHOOL,sindhuli,311
2023,JANATA SECONDARY SCHOOL,sindhuli,311
2024,CHANDESHWORI SECONDARY SCHOOL,sindhuli,311
2025,SHREE SECONDARY SCHOOL,sindhuli,311
2026,SHREE SECONDARY SCHOOL,sindhuli,311
2027,KAUSHIKA SECONDARY SCHOOL,sindhuli,311
2028,KAMADA SECONDARY SCHOOL,sindhuli,311
2029,SHREE SECONDARY SCHOOL,sindhuli,311
2030,NETRAKALI SECONDARY SCHOOL,sindhuli,311
2031,SHANKARESHWOR SECONDARY SCHOOL,sindhuli,311
2032,SHREE SECONDARY SCHOOL,sindhuli,311
2033,SHREE SECONDARY SCHOOL,sindhuli,311
2034,JAN JAGARITI  SECONDARY SCHOOL,sindhuli,311
2035,SARASWATI  SECONDARY SCHOOL,sindhuli,311
2036,SHREE SECONDARY SCHOOL,sindhuli,311
2037,SHREE SECONDARY SCHOOL,sindhuli,311
2038,PRABHAT SECONDARY SCHOOL,sindhuli,311
2039,JANATA  SECONDARY SCHOOL,sindhuli,311
2040,KYANESHWAR  SECONDARY SCHOOL,sindhuli,311
2041,PHIKAL  SECONDARY SCHOOL,sindhuli,311
2042,SHREE JALAKANYA SECONDARY SCHOOL,sindhuli,311
2043,SHREE SECONDARY SCHOOL,sindhuli,311
2044,DIRGHA PRADIP SECONDARY SCHOOL,sindhuli,311
2045,BHAGAWATI ENGLISH A  SECONDARY SCHOOL,sindhuli,311
2046,JANATA  SECONDARY SCHOOL,sindhuli,311
2047,SHREE SECONDARY SCHOOL,sindhuli,311
2048,SHREE SECONDARY SCHOOL,sindhuli,311
2049,SHARADA SECONDARY SCHOOL,sindhuli,311
2050,SHREE SECONDARY SCHOOL,sindhuli,311
2051,JANAPREMI SECONDARY SCHOOL,sindhuli,311
2052,KAMALA SECONDARY SCHOOL,sindhuli,311
2053,SHREE SECONDARY SCHOOL,sindhuli,311
2054,SHREE SECONDARY SCHOOL,sindhuli,311
2055,KUNDESHWOR SECONDARY SCHOOL,sindhuli,311
2056,CHANDIKA SECONDARY SCHOOL,sindhuli,311
2057,H.S.SCHOOL,sindhuli,311
2058,BARUNDEVI SECONDARY SCHOOL,sindhuli,311
2059,KALIKA SECONDARY SCHOOL,sindhuli,311
2060,JANAPREMI SECONDARY SCHOOL,sindhuli,311
2061,DEVISTHAN SECONDARY SCHOOL,sindhuli,311
2062,GANESH SECONDARY SCHOOL,sindhuli,311
2063,KAMALA SECONDARY SCHOOL,sindhuli,311
2064,SHREE SECONDARY SCHOOL,sindhuli,311
2065,SHREE SECONDARY SCHOOL,sindhuli,311
2067,SHREE HIRA THUMKI SECONDARY SCHOOL,sindhuli,311
2101,GAURI SHANKAR SECONDARY SCHOOL,ramechhap,310
2102,MANTHALI SECONDARY SCHOOL,ramechhap,310
2103,SIDDHESHWAR SECONDARY SCHOOL,ramechhap,310
2104,TAMAKOSHI JANAJAGRITI SECONDARY SCHOOL,ramechhap,310
2105,PRAYAGESHWOR SECONDARY SCHOOL,ramechhap,310
2106,HIMGANGA SECONDARY SCHOOL,ramechhap,310
2107,SHARADA SECONDARY SCHOOL,ramechhap,310
2108,KUSHESHWOR SECONDARY SCHOOL,ramechhap,310
2109,KAKLING SECONDARY SCHOOL,ramechhap,310
2110,JANAJAGRIT SECONDARY SCHOOL,ramechhap,310
2111,SETI DEVI SECONDARY SCHOOL,ramechhap,310
2112,SHATLINGESHWOR SECONDARY SCHOOL,ramechhap,310
2113,KRISHNA BARNESHWAR SECONDARY SCHOOL,ramechhap,310
2114,TRIPURESHWAR SECONDARY SCHOOL,ramechhap,310
2115,SURKE DEURALI SECONDARY SCHOOL,ramechhap,310
2116,SHARADA  SECONDARY SCHOOL,ramechhap,310
2117,NAVA DARSHAN SECONDARY SCHOOL,ramechhap,310
2118,KHADA DEVI SECONDARY SCHOOL,ramechhap,310
2119,JANATA  SECONDARY SCHOOL,ramechhap,310
2120,KANTHESHWAR  SECONDARY SCHOOL,ramechhap,310
2121,CHANDESWARI  SECONDARY SCHOOL,ramechhap,310
2122,KALIKA  SECONDARY SCHOOL,ramechhap,310
2123,JATTESWORY  SECONDARY SCHOOL,ramechhap,310
2124,BHARATEE  SECONDARY SCHOOL,ramechhap,310
2125,BHIMESHWAR RUDRA  SECONDARY SCHOOL,ramechhap,310
2126,JHATTESHWAR  SECONDARY SCHOOL,ramechhap,310
2127,KALIDEVI  SECONDARY SCHOOL,ramechhap,310
2128,BAL  SECONDARY SCHOOL,ramechhap,310
2130,CHANDESHWORI SECONDARY SCHOOL,ramechhap,310
2131,KAMALA DEVI SECONDARY SCHOOL,ramechhap,310
2132,KRISHNAPURI SECONDARY SCHOOL,ramechhap,310
2133,PASHUPATI SECONDARY SCHOOL,ramechhap,310
2134,GOKUL GANGA SECONDARY SCHOOL,ramechhap,310
2135,CHANDESHWARI SECONDARY SCHOOL,ramechhap,310
2136,DAHU SECONDARY SCHOOL,ramechhap,310
2137,RUDRA KSHESHWAR SECONDARY SCHOOL,ramechhap,310
2138,KAILESHWAR SECONDARY SCHOOL,ramechhap,310
2139,NILKANTHESWAR SECONDARY SCHOOL,ramechhap,310
2140,KRISHNA SECONDARY SCHOOL,ramechhap,310
2141,PRAGATISHIL SECONDARY SCHOOL,ramechhap,310
2142,SHARADA SAN. SECONDARY SCHOOL,ramechhap,310
2143,JYOTI SECONDARY SCHOOL,ramechhap,310
2144,BHUNGESHWOR SECONDARY SCHOOL,ramechhap,310
2145,BISHNU JANAJYOTI SECONDARY SCHOOL,ramechhap,310
2146,MADHYAMIK SECONDARY SCHOOL,ramechhap,310
2147,BHIMESHWOR PRASUN KANDEL SECONDARY SCHOOL,ramechhap,310
2148,RENUKA DEVI SECONDARY SCHOOL,ramechhap,310
2149,BUDDHA BHAWANI SECONDARY SCHOOL,ramechhap,310
2150,ARUNODAYA SECONDARY SCHOOL,ramechhap,310
2151,KHANDA DEVI SECONDARY SCHOOL,ramechhap,310
2152,SHITALA DEVI SECONDARY SCHOOL,ramechhap,310
2201,JIRI SECONDARY SCHOOL,dolakha,301
2202,HANUMANTESHWAR SECONDARY SCHOOL,dolakha,301
2204,BHIM SECONDARY SCHOOL,dolakha,301
2206,GAURI SHANKER CAMPUS,dolakha,301
2207,TRIBHUWAN SECONDARY SCHOOL,dolakha,301
2208,KALINAG SECONDARY SCHOOL,dolakha,301
2209,BAITESHWOR SECONDARY SCHOOL,dolakha,301
2210,GOLMESHWOR SECONDARY SCHOOL,dolakha,301
2211,KSHAMAWATI SECONDARY SCHOOL,dolakha,301
2212,SITAPAILA SECONDARY SCHOOL,dolakha,301
2213,KALINCHWOK SECONDARY SCHOOL,dolakha,301
2214,KALINAG SECONDARY SCHOOL,dolakha,301
2215,AMAR SECONDARY SCHOOL,dolakha,301
2216,DURGA SECONDARY SCHOOL,dolakha,301
2217,KALIKA SECONDARY SCHOOL,dolakha,301
2218,SATYASHWAR SECONDARY SCHOOL,dolakha,301
2219,HILEPANI SANSKRIT SECONDARY SCHOOL,dolakha,301
2220,HALESHWOR SECONDARY SCHOOL,dolakha,301
2221,KALIKA SECONDARY SCHOOL,dolakha,301
2222,SHANTI ADARSHA SECONDARY SCHOOL,dolakha,301
2223,SURKE SECONDARY SCHOOL,dolakha,301
2224,KUTI DANDA  SECONDARY SCHOOL,dolakha,301
2225,DEVI SECONDARY SCHOOL,dolakha,301
2226,MAHENDRODAYA  SECONDARY SCHOOL,dolakha,301
2227,JANA JYOTI  SECONDARY SCHOOL,dolakha,301
2228,KSHATRAWATI  SECONDARY SCHOOL,dolakha,301
2229,NILKHANTHESWOR  SECONDARY SCHOOL,dolakha,301
2230,NARAYANI  SECONDARY SCHOOL,dolakha,301
2231,LAXMI  SECONDARY SCHOOL,dolakha,301
2232,GARJANGA DHUNGA  SECONDARY SCHOOL,dolakha,301
2233,KALIKA  SECONDARY SCHOOL,dolakha,301
2234,MOUNT VALLEY ACADEMY SECONDARY SCHOOL,dolakha,301
2235,MAHENDRA  SECONDARY SCHOOL,dolakha,301
2236,MANEDANDA  SECONDARY SCHOOL,dolakha,301
2237,NIKOBHUME  SECONDARY SCHOOL,dolakha,301
2238,GAURISHANKAR SECONDARY SCHOOL,dolakha,301
2239,KALIKA SECONDARY SCHOOL,dolakha,301
2240,LAPILANG H.SCHOOL,dolakha,301
2241,JALPASHWARI SECONDARY SCHOOL,dolakha,301
2242,KALIDHUNGA SECONDARY SCHOOL,dolakha,301
2243,HIMALAYA SECONDARY SCHOOL,dolakha,301
2244,BIRENDRA SECONDARY SCHOOL,dolakha,301
2245,JANAJAGRITI SECONDARY SCHOOL,dolakha,301
2246,DANDAKHARKA SECONDARY SCHOOL,dolakha,301
2247,THE RISING STAR ENGLISH BOARDING SECONDARY SCHOOL,dolakha,301
2248,BHUME GUMBA SECONDARY SCHOOL,dolakha,301
2249,HIMWARTI SECONDARY SCHOOL,dolakha,301
2250,BAUDDHA BHUWANESHWARI SECONDARY SCHOOL,dolakha,301
2301,KRISHNARATNA GANGA SECONDARY SCHOOL,sindhupalchok,302
2302,SHARADA SECONDARY SCHOOL,sindhupalchok,302
2303,SARASWATI SECONDARY SCHOOL,sindhupalchok,302
2304,SETI DEVI SHARADA SECONDARY SCHOOL,sindhupalchok,302
2306,INDRESWORI SECONDARY SCHOOL,sindhupalchok,302
2307,ANANDA SECONDARY SCHOOL,sindhupalchok,302
2308,JANA JAGRITI SECONDARY SCHOOL,sindhupalchok,302
2309,BAGH BHAIRAB SECONDARY SCHOOL,sindhupalchok,302
2310,JALAPADEVI SECONDARY SCHOOL,sindhupalchok,302
2311,SINDHUPURANAGAUN SECONDARY SCHOOL,sindhupalchok,302
2312,"SIPATEENGHARE SANS. SECONDARY SCHOOL, BADEGAUN 3",sindhupalchok,302
2313,MAHENDRODAYA SECONDARY SCHOOL,sindhupalchok,302
2314,SARASWATI SECONDARY SCHOOL,sindhupalchok,302
2315,KAKALING HARISIDDHI SECONDARY SCHOOL,sindhupalchok,302
2316,THANGPALDHAP SECONDARY SCHOOL,sindhupalchok,302
2317,BAL SHIKSHA SECONDARY SCHOOL,sindhupalchok,302
2318,JHIRPOO SECONDARY SCHOOL,sindhupalchok,302
2319,AISELU KHARKA SECONDARY SCHOOL,sindhupalchok,302
2320,JALPA SECONDARY SCHOOL,sindhupalchok,302
2321,JALPA DEVI SECONDARY SCHOOL,sindhupalchok,302
2322,GYAN MANDIR  NAMUNA SECONDARY SCHOOL,sindhupalchok,302
2323,RAJESHWORI SECONDARY SCHOOL,sindhupalchok,302
2324,SETIDEVI SECONDARY SCHOOL,sindhupalchok,302
2325,PHATAKSHILA SECONDARY SCHOOL,sindhupalchok,302
2326,BUDDHODAYA SECONDARY SCHOOL,sindhupalchok,302
2327,MAHENDRA KANTI SECONDARY SCHOOL,sindhupalchok,302
2328,CHANDESHWORI SECONDARY SCHOOL,sindhupalchok,302
2329,KRISHNA SECONDARY SCHOOL,sindhupalchok,302
2330,RATNA RAJYA SECONDARY SCHOOL,sindhupalchok,302
2331,SETIDEVI PANCHA KANYA SECONDARY SCHOOL,sindhupalchok,302
2332,SIDDHI GANESH SECONDARY SCHOOL,sindhupalchok,302
2333,SUNKOSHI SECONDARY SCHOOL,sindhupalchok,302
2334,KODARI SECONDARY SCHOOL,sindhupalchok,302
2335,BHADRAKALI SECONDARY SCHOOL,sindhupalchok,302
2336,KSHAMA DEVI  SECONDARY SCHOOL,sindhupalchok,302
2337,KALIKA  SECONDARY SCHOOL,sindhupalchok,302
2338,KSHETRA PALESWORY  SECONDARY SCHOOL,sindhupalchok,302
2339,MAHENDRA PRATAP SECONDARY SCHOOL,sindhupalchok,302
2340,GANESH SECONDARY SCHOOL,sindhupalchok,302
2341,BHUMESHWARI SECONDARY SCHOOL,sindhupalchok,302
2342,JALPA DEVI SECONDARY SCHOOL,sindhupalchok,302
2343,KALIKA DEVI SECONDARY SCHOOL,sindhupalchok,302
2344,KALIDEVI SECONDARY SCHOOL,sindhupalchok,302
2345,SETI DEVI SECONDARY SCHOOL,sindhupalchok,302
2346,DHARMODAYA SECONDARY SCHOOL,sindhupalchok,302
2347,PHULPINGKOT SECONDARY SCHOOL,sindhupalchok,302
2348,BAL SUDHAR SECONDARY SCHOOL,sindhupalchok,302
2349,MAHENDRA SECONDARY SCHOOL,sindhupalchok,302
2350,TRIPURA SUNDARI SECONDARY SCHOOL,sindhupalchok,302
2351,BACHCHHALA DEVI SECONDARY SCHOOL,sindhupalchok,302
2352,MAHENDRA SECONDARY SCHOOL,sindhupalchok,302
2353,SHREE DADUWA BHAWANI SHANKAR SECONDARY SCHOOL,sindhupalchok,302
2354,IRKHU SECONDARY SCHOOL,sindhupalchok,302
2355,TERSE SECONDARY  SCHOOL,sindhupalchok,302
2356,SHREE BHIMESHWORI SECONDARY SCHOOL,sindhupalchok,302
2357,LAGARCHE SECONDARY SCHOOL,sindhupalchok,302
2358,SIDDHIKAMALADEVI SECONDARY SCHOOL,sindhupalchok,302
2359,MANGALAMAI SECONDARY SCHOOL,sindhupalchok,302
2360,SAMPADA SECONDARY SCHOOL,sindhupalchok,302
2361,PRIVATE PARADISE SECONDARY SCHOOL,sindhupalchok,302
2362,KALIKA DEVI SECONDARY SCHOOL,sindhupalchok,302
2363,JANATA SECONDARY SCHOOL,sindhupalchok,302
2401,INDRESHWAR SECONDARY SCHOOL,kavrepalanchok,309
2402,SANJIWANI SECONDARY SCHOOL,kavrepalanchok,309
2403,CHAITANYA MULTIPLE CAMPUS,kavrepalanchok,309
2404,NEPAL POLICE SECONDARY BOARDING SCHOOL,kavrepalanchok,309
2405,DEDITHUMKA SECONDARY SCHOOL,kavrepalanchok,309
2406,SARBAMANGALA SECONDARY SCHOOL,kavrepalanchok,309
2407,PRABHA SECONDARY SCHOOL,kavrepalanchok,309
2408,KABHRE MULTIPLE CAMPUS,kavrepalanchok,309
2409,DHULIKHEL SANJEEVANI CAMPUS,kavrepalanchok,309
2410,PRAKASH SECONDARY SCHOOL,kavrepalanchok,309
2411,MILLENNIUM ACADEMY SECONDARY SCHOOL,kavrepalanchok,309
2412,KANPUR SECONDARY SCHOOL,kavrepalanchok,309
2414,TEJ GANGA COLLEGE,kavrepalanchok,309
2416,SIDDHARTHA ENGLISH SECONDARY SCHOOL,kavrepalanchok,309
2417,PRAGATI PRABHAT SECONDARY SCHOOL,kavrepalanchok,309
2418,BANEPA NIST SECONDARY SCHOOL,kavrepalanchok,309
2419,KUSHADEVI SECONDARY SCHOOL,kavrepalanchok,309
2420,BHAGAWATI SECONDARY SCHOOL,kavrepalanchok,309
2421,GOLDEN FUTURE SECONDARY SCHOOL,kavrepalanchok,309
2422,BAL NIKETAN ENGLISH BOARDING SECONDARY SCHOOL,kavrepalanchok,309
2423,BHUMESTHAN SECONDARY SCHOOL,kavrepalanchok,309
2424,JANAK SECONDARY SCHOOL,kavrepalanchok,309
2425,MANGAL JANA VIJAYA SECONDARY SCHOOL,kavrepalanchok,309
2426,PARBATI SECONDARY SCHOOL,kavrepalanchok,309
2427,NAMOBUDDHA BOARDING SECONDARY SCHOOL,kavrepalanchok,309
2428,AZAD SECONDARY SCHOOL,kavrepalanchok,309
2429,HANUMAN SECONDARY SCHOOL,kavrepalanchok,309
2430,PANCHAKANYA SECONDARY SCHOOL,kavrepalanchok,309
